# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.10.0
# schema_version: 1.0
# benchmark_id: edb1fc3163dd
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,dp_rank,worker_id,worker_type,model,phase,stage,worker,Description
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,999.2609,3.0000,1000.0000,27.1450,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,,,,,,,1,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,999.2928,46.0000,1000.0000,25.9742,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,,,,,,,10,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,952.3113,24.0000,953.0000,25.2935,953.0000,953.0000,953.0000,953.0000,953.0000,953.0000,953.0000,953.0000,953.0000,,,,,,,11,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,58.3669,3.0000,1000.0000,173.8724,4.0000,10.0000,19.0000,19.0000,19.0000,34.0000,43.0000,62.6000,1000.0000,,,,,,,12,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,381.4589,381.0000,1000.0000,16.8533,381.0000,381.0000,381.0000,381.0000,381.0000,381.0000,381.0000,381.0000,381.0000,,,,,,,13,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,8.0000,8.0000,8.0000,0.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000,8.0000,,,,,,,14,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,347.7680,35.0000,348.0000,8.5219,348.0000,348.0000,348.0000,348.0000,348.0000,348.0000,348.0000,348.0000,348.0000,,,,,,,15,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,84.0096,3.0000,1000.0000,214.8150,3.0000,5.0000,7.0000,18.0000,31.0000,42.0000,64.0000,397.0000,1000.0000,,,,,,,2,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,99.8992,1.0000,1000.0000,230.4282,3.0000,8.0000,11.0000,22.0000,40.0000,64.0000,89.0000,1000.0000,1000.0000,,,,,,,3,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,48.7613,3.0000,489.0000,37.8947,6.0000,19.0000,24.0000,37.0000,50.0000,50.0000,66.0000,69.0000,76.0000,,,,,,,4,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,243.8213,3.0000,244.0000,6.5616,244.0000,244.0000,244.0000,244.0000,244.0000,244.0000,244.0000,244.0000,244.0000,,,,,,,5,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,56.2787,2.0000,1000.0000,101.2668,4.0000,7.0000,10.0000,21.0000,32.0000,49.0000,70.0000,372.0000,407.0000,,,,,,,6,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,31.9785,3.0000,32.0000,0.7896,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,32.0000,,,,,,,7,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,999.3062,64.0000,1000.0000,25.4841,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,1000.0000,,,,,,,8,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_busy_ratio,ratio,491.6464,15.0000,492.0000,12.9871,492.0000,492.0000,492.0000,492.0000,492.0000,492.0000,492.0000,492.0000,492.0000,,,,,,,9,Worker busy ratio (0-1) as integer mill ratio; >950 = saturated
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,0,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,1,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,10,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,11,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,12,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,13,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,14,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,15,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,2,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,3,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,4,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,5,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0052,0.0000,1.0000,0.0719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,6,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,7,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,8,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_local_queue_depth,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,9,Number of tasks in worker local queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,35160.5404,3387.0000,915474.0000,29909.8927,25337.0000,28519.0000,28519.0000,28519.0000,28519.0000,31379.0000,43780.0000,79870.0000,128374.0000,,,,,,,0,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,2081165.5404,3278.0000,2082707.0000,56615.8617,2082707.0000,2082707.0000,2082707.0000,2082707.0000,2082707.0000,2082707.0000,2082707.0000,2082707.0000,2082707.0000,,,,,,,1,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,1221163.7910,46774.0000,1222035.0000,31998.4064,1222035.0000,1222035.0000,1222035.0000,1222035.0000,1222035.0000,1222035.0000,1222035.0000,1222035.0000,1222035.0000,,,,,,,10,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,952742.3469,24438.0000,953431.0000,25293.3566,953431.0000,953431.0000,953431.0000,953431.0000,953431.0000,953431.0000,953431.0000,953431.0000,953431.0000,,,,,,,11,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,187055.8013,3081.0000,5156620.0000,880224.8607,4834.0000,10063.0000,19524.0000,19524.0000,19524.0000,34282.0000,43119.0000,62718.8000,5156620.0000,,,,,,,12,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,382607.4633,381996.0000,1206860.0000,22458.2739,381996.0000,381996.0000,381996.0000,381996.0000,381996.0000,381996.0000,381996.0000,381996.0000,381996.0000,,,,,,,13,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,8866.0000,8866.0000,8866.0000,0.0000,8866.0000,8866.0000,8866.0000,8866.0000,8866.0000,8866.0000,8866.0000,8866.0000,8866.0000,,,,,,,14,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,347894.4351,35745.0000,348126.0000,8505.0846,348126.0000,348126.0000,348126.0000,348126.0000,348126.0000,348126.0000,348126.0000,348126.0000,348126.0000,,,,,,,15,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,97613.3417,3185.0000,1337159.0000,271802.6999,3526.6000,5204.0000,7597.0000,18834.0000,31527.0000,42396.0000,64463.0000,397437.0000,1337159.0000,,,,,,,2,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,247161.7658,1850.0000,3560807.0000,816688.8181,3569.4000,8287.2000,11251.0000,22355.0000,40659.0000,64881.0000,89946.0000,3560807.0000,3560807.0000,,,,,,,3,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,49004.5278,3278.0000,489790.0000,37912.3324,6627.1600,19336.4000,24182.0000,37240.0000,50030.0000,50030.0000,66577.0000,69303.0000,76324.0000,,,,,,,4,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,244062.3766,3278.0000,244241.0000,6560.6125,244241.0000,244241.0000,244241.0000,244241.0000,244241.0000,244241.0000,244241.0000,244241.0000,244241.0000,,,,,,,5,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,58078.2283,2234.0000,1290457.0000,114255.3265,4022.0000,7654.0000,10182.0000,21794.0000,32914.0000,49043.0000,70555.0000,372266.0000,407333.0000,,,,,,,6,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,32469.3447,3278.0000,32491.0000,795.3718,32491.0000,32491.0000,32491.0000,32491.0000,32491.0000,32491.0000,32491.0000,32491.0000,32491.0000,,,,,,,7,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,2212748.2424,64363.0000,2214342.0000,58536.7010,2214342.0000,2214342.0000,2214342.0000,2214342.0000,2214342.0000,2214342.0000,2214342.0000,2214342.0000,2214342.0000,,,,,,,8,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,491913.6494,15597.0000,492267.0000,12978.1218,492267.0000,492267.0000,492267.0000,492267.0000,492267.0000,492267.0000,492267.0000,492267.0000,492267.0000,,,,,,,9,Worker mean task poll time (nanoseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_stage_requests,requests,0.0007,0.0000,1.0000,0.0272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,preprocess,,Number of requests currently in the given pipeline stage
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_active_requests,requests,8.2506,0.0000,15.0000,4.7707,3.0000,4.0000,4.0000,4.0000,6.0000,14.0000,15.0000,15.0000,15.0000,,,,zai-org/GLM-5.2-FP8,,,,"Number of requests currently being handled by the frontend, from HTTP handler entry to response completion"
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_inflight_requests,requests,8.2506,0.0000,15.0000,4.7707,3.0000,4.0000,4.0000,4.0000,6.0000,14.0000,15.0000,15.0000,15.0000,,,,zai-org/GLM-5.2-FP8,,,,Number of inflight requests
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_context_length,tokens,131072.0000,131072.0000,131072.0000,0.0000,131072.0000,131072.0000,131072.0000,131072.0000,131072.0000,131072.0000,131072.0000,131072.0000,131072.0000,,,,zai-org/GLM-5.2-FP8,,,,Maximum context length in tokens for a worker serving the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_kv_cache_block_size,tokens,64.0000,64.0000,64.0000,0.0000,64.0000,64.0000,64.0000,64.0000,64.0000,64.0000,64.0000,64.0000,64.0000,,,,zai-org/GLM-5.2-FP8,,,,KV cache block size in tokens for a worker serving the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_max_num_batched_tokens,tokens,8192.0000,8192.0000,8192.0000,0.0000,8192.0000,8192.0000,8192.0000,8192.0000,8192.0000,8192.0000,8192.0000,8192.0000,8192.0000,,,,zai-org/GLM-5.2-FP8,,,,Maximum number of batched tokens for a worker serving the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_max_num_seqs,,16.0000,16.0000,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,,,,zai-org/GLM-5.2-FP8,,,,Maximum number of sequences for a worker serving the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_migration_limit,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,zai-org/GLM-5.2-FP8,,,,Maximum number of request migrations allowed for the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_model_total_kv_blocks,blocks,3533.0000,3533.0000,3533.0000,0.0000,3533.0000,3533.0000,3533.0000,3533.0000,3533.0000,3533.0000,3533.0000,3533.0000,3533.0000,,,,zai-org/GLM-5.2-FP8,,,,Total KV cache blocks available for a worker serving the model
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_queued_requests,requests,4.6130,0.0000,15.0000,2.3332,0.0000,0.0000,2.0000,4.0000,4.0000,5.0000,7.0000,9.0000,12.0000,,,,zai-org/GLM-5.2-FP8,,,,Number of requests in HTTP processing queue
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_worker_last_input_sequence_tokens,tokens,24821.1105,1030.0000,126982.0000,13809.4873,1030.0000,8198.0000,8198.0000,16390.0000,32774.0000,32774.0000,32774.0000,32774.0000,32774.0000,none,2372705692854451,decode,,,,,Last observed input sequence tokens per worker
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_worker_last_inter_token_latency_seconds,seconds,1.3611,0.0206,9.9393,1.8161,0.0213,0.0266,0.0281,0.0281,0.0384,2.6177,3.1242,3.8771,7.5261,none,2372705692854451,decode,,,,,Last observed inter-token latency per worker (seconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,gauge,dynamo_frontend_worker_last_time_to_first_token_seconds,seconds,165.5208,3.9164,376.2746,100.8596,6.3592,22.2103,47.0760,99.4546,190.1340,190.1340,364.7936,376.2746,376.2746,none,2372705692854451,decode,,,,,Last observed time to first token per worker (seconds)

Endpoint,Type,Metric,Unit,total,rate,rate_avg,rate_min,rate_max,rate_std,dynamo_component,dynamo_namespace,worker_id,router_id,error_type,status,endpoint,model,request_type,worker,Description
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_frontend_detokenize_token_count,count,7245246.0000,16123.5616,,,,,,,,,,,,,,,Total tokens detokenized
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_frontend_detokenize_total_us,,15890517.0000,35362.7372,,,,,,,,,,,,,,,Cumulative detokenization time (microseconds)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_frontend_event_loop_stall,,0.0000,0.0000,,,,,,,,,,,,,,,Number of event loop stalls (delay > 5ms)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_frontend_tokenizer_cache_hits,,0.0000,0.0000,,,,,,,,,,,,,,,Cumulative L1 tokenizer prefix-cache hits
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_frontend_tokenizer_cache_misses,,0.0000,0.0000,,,,,,,,,,,,,,,Cumulative L1 tokenizer prefix-cache misses
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_budget_forced_yield,,0.0000,0.0000,,,,,,,,,,,,,,,Number of times tasks were forced to yield after exhausting budget
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_transport_tcp_bytes_received,,0.0000,0.0000,,,,,,,,,,,,,,,Total bytes received by TCP request client
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_transport_tcp_bytes_sent,,1083187.0000,2410.5230,,,,,,,,,,,,,,,Total bytes sent by TCP request client
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_transport_tcp_errors,errors,0.0000,0.0000,,,,,,,,,,,,,,,Total TCP request errors (send failure or timeout)
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,0,Total number of times worker local queue overflowed
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,1,Total number of times worker local queue overflowed
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,10,Total number of times worker local queue overflowed
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,11,Total number of times worker local queue overflowed
glm52-fp8-vllm-agg-tp16-frontend.qwen32-bench.svc.cluster.local:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,12,Total number of times worker local queue overflowed
