01:15:52.578 INFO     Starting AIPerf System (_single_run.py:64)
01:15:52.871 INFO     GPU telemetry disabled via --no-gpu-telemetry (system_controller.py:253)
01:15:52.880 INFO     Registered Worker Manager (id: 'worker_manager') (system_controller.py:387)
01:15:52.880 INFO     Registered Dataset Manager (id: 'dataset_manager') (system_controller.py:387)
01:15:52.906 INFO     Server Metrics: Discovered 1 endpoints: ['http://qwen3-32b-fp8-vllm-disagg-kv-offload-frontend:8000/metrics'] (manager.py:74)
01:15:52.907 INFO     Telemetry streaming is disabled (set --otel-url and/or --mlflow-tracking-uri to enable) (otel_metrics_results_processor.py:128)
01:15:52.907 INFO     OTel metrics streamer is disabled and will not be used: Telemetry streaming is disabled (set --otel-url and/or --mlflow-tracking-uri to enable) (records_manager.py:206)
01:15:52.908 INFO     Record metrics export enabled: /perf-cache/artifacts/05-disagg-routing-kv-aware-offloading/2026-08-14T01-15-51Z/aiperf/profile_export.jsonl (record_export_results_processor.py:58)
01:15:53.106 INFO     Registered Records Manager (id: 'records_manager') (system_controller.py:387)
01:15:53.106 INFO     Registered Timing Manager (id: 'timing_manager') (system_controller.py:387)
01:15:53.106 INFO     Registered Server Metrics Manager (id: 'server_metrics_manager') (system_controller.py:387)
01:15:53.151 INFO     Registered Record Processor (id: 'record_processor_3d24c6ca') (system_controller.py:387)
01:15:53.154 INFO     Registered Record Processor (id: 'record_processor_997b82c9') (system_controller.py:387)
01:15:53.156 INFO     Registered Record Processor (id: 'record_processor_3e6ab99f') (system_controller.py:387)
01:15:53.190 INFO     Registered Record Processor (id: 'record_processor_5e7a452b') (system_controller.py:387)
01:15:53.192 INFO     Registered Worker (id: 'worker_81ad3788') (system_controller.py:387)
01:15:53.193 INFO     Registered Worker (id: 'worker_4a3da44e') (system_controller.py:387)
01:15:53.194 INFO     Registered Record Processor (id: 'record_processor_cbeae74f') (system_controller.py:387)
01:15:53.197 INFO     Registered Record Processor (id: 'record_processor_c9bd2bd4') (system_controller.py:387)
01:15:53.199 INFO     Registered Worker (id: 'worker_9eeaae05') (system_controller.py:387)
01:15:53.200 INFO     Registered Worker (id: 'worker_847717bc') (system_controller.py:387)
01:15:53.200 INFO     Registered Record Processor (id: 'record_processor_12f226c9') (system_controller.py:387)
01:15:53.201 INFO     Registered Record Processor (id: 'record_processor_becbcf6e') (system_controller.py:387)
01:15:53.203 INFO     Registered Worker (id: 'worker_08aa9c9e') (system_controller.py:387)
01:15:53.206 INFO     Registered Worker (id: 'worker_f73ec9ad') (system_controller.py:387)
01:15:53.217 INFO     Registered Worker (id: 'worker_5c49ff45') (system_controller.py:387)
01:15:53.222 INFO     Registered Worker (id: 'worker_b47842cd') (system_controller.py:387)
01:15:53.222 INFO     Registered Worker (id: 'worker_02223f67') (system_controller.py:387)
01:15:53.224 INFO     Registered Worker (id: 'worker_36030220') (system_controller.py:387)
01:15:53.253 INFO     Registered Worker (id: 'worker_5d746f85') (system_controller.py:387)
01:15:53.259 INFO     Registered Worker (id: 'worker_4a62132e') (system_controller.py:387)
01:15:53.260 INFO     Registered Worker (id: 'worker_60ebcca4') (system_controller.py:387)
01:15:53.260 INFO     Registered Worker (id: 'worker_6d0b429d') (system_controller.py:387)
01:15:53.350 INFO     Registered Worker (id: 'worker_8767672c') (system_controller.py:387)
01:15:53.350 INFO     Registered Worker (id: 'worker_9dd99a90') (system_controller.py:387)
01:15:53.350 INFO     Registered Worker (id: 'worker_801c9132') (system_controller.py:387)
01:15:53.350 INFO     Registered Worker (id: 'worker_c95cee3d') (system_controller.py:387)
01:15:53.351 INFO     Registered Worker (id: 'worker_bf3bab81') (system_controller.py:387)
01:15:53.351 INFO     Registered Worker (id: 'worker_de214d15') (system_controller.py:387)
01:15:53.354 INFO     Registered Worker (id: 'worker_5e7b8fe3') (system_controller.py:387)
01:15:53.355 INFO     Registered Worker (id: 'worker_9010499a') (system_controller.py:387)
01:15:53.373 INFO     Registered Worker (id: 'worker_041fff62') (system_controller.py:387)
01:15:53.373 INFO     Registered Worker (id: 'worker_ab00e9eb') (system_controller.py:387)
01:15:53.373 INFO     AIPerf System is CONFIGURING (system_controller.py:276)
01:15:53.373 INFO     Configuring all services to start profiling (system_controller.py:289)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Waiting for dataset to be configured before configuring timing (manager.py:122)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Configuring tokenizer(s) for dataset manager (dataset_manager.py:139)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.374 INFO     Tokenization is disabled for this endpoint, skipping tokenizer configuration (inference_result_parser.py:69)
01:15:53.379 INFO     Server Metrics: Capturing baseline metrics... (manager.py:156)
01:15:53.391 INFO     Registered Worker (id: 'worker_6bb1fb19') (system_controller.py:387)
01:15:53.394 INFO     Server metrics enabled - 1/1 endpoint(s) reachable. (system_controller.py:527)
01:15:53.397 INFO     Registered Worker (id: 'worker_c3b9ace5') (system_controller.py:387)
01:15:53.400 INFO     Registered Worker (id: 'worker_17cbb1ec') (system_controller.py:387)
01:15:53.430 INFO     Registered Worker (id: 'worker_b7a18b46') (system_controller.py:387)
01:15:53.449 INFO     Registered Worker (id: 'worker_5e0cb0d1') (system_controller.py:387)
01:15:53.491 INFO     Registered Worker (id: 'worker_e9d233e2') (system_controller.py:387)
01:15:53.491 INFO     Registered Worker (id: 'worker_631e4f9d') (system_controller.py:387)
01:15:53.492 INFO     Registered Worker (id: 'worker_9bcde330') (system_controller.py:387)
01:15:54.647 INFO     Tokenizer(s) configured in 1.27 seconds (dataset_manager.py:143)
01:15:54.647 INFO     Configuring dataset for dataset_manager (dataset_manager.py:149)
01:15:55.019 INFO     Using explicit dataset format: mooncake_trace (custom.py:60)
01:16:06.965 INFO     Memory-mapped backing store initialized (streaming to /tmp/aiperf_mmap_feca77651651/dataset.dat) (memory_map_utils.py:141)
01:16:08.299 INFO     Data file finalized: 11457 conversations, 448.62 MB (memory_map_utils.py:245)
01:16:08.300 INFO     Index file created: /tmp/aiperf_mmap_feca77651651/index.dat (memory_map_utils.py:252)
01:16:08.300 INFO     Backing store finalized: client_type=DatasetClientStoreType.MEMORY_MAP data_file_path=PosixPath('/tmp/aiperf_mmap_feca77651651/dataset.dat') index_file_path=PosixPath('/tmp/aiperf_mmap_feca77651651/index.dat') conversation_count=11457 total_size_bytes=470412757 compressed_data_file_path=None compressed_index_file_path=None compressed_size_bytes=0 (dataset_manager.py:479)
01:16:08.476 INFO     sampling strategy: sequential, unique conversations: 11457, unique turn count: 11457 (dataset_manager.py:497)
01:16:08.504 INFO     Generating inputs.json file at /perf-cache/artifacts/05-disagg-routing-kv-aware-offloading/2026-08-14T01-15-51Z/aiperf/inputs.json (dataset_manager.py:337)
01:16:08.608 INFO     Initialized 1 phase(s): ['Profiling'] (phase_orchestrator.py:165)
01:16:08.690 WARNING  Received command response for service we were not expecting: worker_c3b9ace5. Ignoring. (command_handler_mixin.py:356)
01:16:08.690 WARNING  Received command response for service we were not expecting: worker_b7a18b46. Ignoring. (command_handler_mixin.py:356)
01:16:08.695 WARNING  Received command response for service we were not expecting: worker_5e0cb0d1. Ignoring. (command_handler_mixin.py:356)
01:16:08.730 WARNING  Received command response for service we were not expecting: worker_17cbb1ec. Ignoring. (command_handler_mixin.py:356)
01:16:09.689 INFO     inputs.json file generated in 1.18 seconds (dataset_manager.py:356)
01:16:09.882 INFO     Dataset client initialized and freed 11457 conversations from memory (dataset_manager.py:185)
01:16:09.882 INFO     Dataset configured in 15.23 seconds (dataset_manager.py:156)
01:16:09.883 INFO     All services configured in 16.51 seconds (system_controller.py:300)
01:16:09.883 INFO     AIPerf System is CONFIGURED (system_controller.py:278)
01:16:09.884 INFO     Server Metrics: Started 1 collector(s) successfully (manager.py:220)
01:16:09.886 INFO     All services started profiling successfully (system_controller.py:322)
01:16:09.886 INFO     AIPerf System is PROFILING (system_controller.py:280)
01:16:09.923 INFO     Built schedule with 11457 timestamps, zero_ms=0, auto_offset=True (fixed_schedule.py:119)
01:16:09.923 NOTICE   Phase profiling started | target: 11,457 requests, 11,457 sessions (runner.py:369)
01:16:09.924 INFO     Credit phase start: profiling (records_manager.py:518)

Profiling: 0/11,457 |[32m          [0m|   0% [00:00<?]
Profiling: 0/11,457 |[32m          [0m|   0% [00:00<?]
                                               
01:16:11.640 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:12.097 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:14.322 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:14.322 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:14.511 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:14.667 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:14.924 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:15.358 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:15.358 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:15.615 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:15.679 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:17.024 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:17.063 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
01:16:17.213 WARNING  Server did not provide token usage information. Token count metrics will be unavailable. Verify that your API endpoint supports usage reporting (stream_options are automatically configured for OpenAI-compatible endpoints). (inference_result_parser.py:317)
